week,store,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,income1,income2,income3,income4,income5,income6,income7,income8,income9,income10,income11,mkt_share1,mkt_share2,mkt_share3,mkt_share4,mkt_share5,mkt_share6,mkt_share7,mkt_share8,mkt_share9,mkt_share10,mkt_share11,branded1,branded2,branded3,branded4,branded5,branded6,branded7,branded8,branded9,branded10,branded11,prom1,prom2,prom3,prom4,prom5,prom6,prom7,prom8,prom9,prom10,prom11
9,59,3.3,4.8499999,6.75,2.8299999,5.29,7.9899998,3.0999999,3.3399999,3.97,1.86,4.4899998,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,.037811082,.041248452,.034373712,.020624226,.020624226,.006874742,.010312113,.006874742,.020624226,.068747424,.003437371,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,62,3.3,4.8699999,7.52,3.1700001,5.29,8.2200003,2.79,3.3399999,3.97,1.8200001,5.29,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,.032212343,.025769874,.025769874,.025769874,.038654812,.02254864,.016106172,.0096637029,.041876048,.051539749,.038654812,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,67,3.3699999,4.9699998,6.3600001,2.8299999,5.29,7.9899998,3.48,3.3399999,3.97,1.8200001,5.21,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,10.79696,.018711409,.021829976,.021829976,.024948543,.021829976,.0062371357,.0031185679,.0062371357,.0062371357,.049897086,.13409843,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,68,3.3299999,4.8200002,6.2199998,3.1700001,5.1900001,8.3900003,2.9100001,3.5699999,3.97,1.76,5.27,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,10.18837,.05461828,.033377837,.024274791,.021240441,.0030343488,.0030343488,.0060686977,.0030343488,.021240441,.018206093,.033377837,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9,70,3.3,4.9299998,6.9699998,2.8299999,5.29,8.2200003,2.8499999,3.3399999,3.97,1.78,4.4899998,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,10.41235,.041989923,.043989442,.029992802,.039990403,.021994721,.0019995202,.021994721,.0039990405,.019995201,.047988482,.0019995202,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,71,3.28,4.8299999,6.7600002,3.1700001,5.29,7.9899998,2.9100001,3.3399999,3.97,1.77,5.3400002,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,10.40484,.033426929,.020056156,.033426929,.020056156,.01114231,.0022284619,.013370772,.0066853859,.020056156,.026741544,.0467977,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,72,3.3099999,4.9200001,7.4499998,3.1700001,5.29,8.2200003,3.0999999,3.3399999,3.97,1.89,5.3099999,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,10.71219,.039023302,.047385439,.030661166,.025086408,.011149515,.0027873788,.0083621358,.0027873788,.011149515,.013936894,.030661166,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,74,3.3099999,4.8400002,6.71,2.8299999,5.29,7.9899998,2.8199999,3.3299999,3.97,1.8,5.2600002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,10.48002,.032644596,.051847301,.042245947,.026883785,.015362163,.0038405408,.013441892,.015362163,.028804056,.021122973,.082571626,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,76,3.3800001,4.8200002,6.6999998,2.8299999,5.29,8.0799999,2.9100001,3.3399999,3.97,1.8200001,5.3600001,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,10.14061,.0092988657,.029756369,.018597731,.018597731,.0055793193,.013018412,.0037195461,.0037195461,.013018412,.027896596,.03533569,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,77,3.3199999,4.8400002,6.9899998,2.8299999,5.29,8.29,2.71,3.3399999,3.97,1.84,5.2600002,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,10.98312,.0277039,.033244681,.05817819,.019392731,.0083111702,.0027703901,.0083111702,.0083111702,.01385195,.01662234,.05817819,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,78,3.3499999,5.02,7.0300002,2.8299999,5.29,8.29,2.3299999,3.3399999,3.97,1.67,5.27,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,10.95918,.022366917,.044733834,.03230777,.034792982,.017396491,.0049704257,.0049704257,.0049704257,.0049704257,.019881703,.15656842,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,80,3.3099999,4.79,6.8000002,2.8299999,5.29,8.0299997,2.79,3.3399999,3.97,1.73,5.25,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,10.90951,.036942627,.046178285,.036942627,.046178285,.016624182,.01292992,.0092356568,.0092356568,.024012709,.042484023,.059108205,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,81,3.3,4.73,7.1300001,2.8299999,5.29,7.9899998,2.3299999,3.3399999,3.97,1.77,5.25,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,10.71994,.022599334,.034926243,.028762789,.026708305,.012326909,.0082179401,.002054485,.0061634546,.01643588,.024653818,.11094218,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,83,3.28,4.8600001,7.0900002,2.8299999,5.29,8.0900002,2.5599999,3.3399999,3.97,1.8200001,5.29,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,10.45608,.024864202,.049728405,.026776833,.021038942,.019126311,.0057378928,.0095631555,.01721368,.015301048,.032514729,.099456809,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,84,3.3499999,4.8499999,6.9200001,2.8299999,5.29,7.9899998,2.5599999,3.3399999,3.97,1.83,5.2199998,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,10.76562,.031376574,.02852416,.045638654,.039933823,.019966912,.011409664,.01426208,.011409664,.034228992,.039933823,.054195903,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,86,3.3,4.8499999,6.6100001,2.8299999,5.29,7.9899998,2.71,3.3399999,3.97,1.79,5.2199998,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,10.08897,.032620043,.019572025,.021746695,.034794711,.015222686,.0086986776,.0065240082,.0043493388,.013048016,.03914405,.067414753,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,90,3.3399999,4.6799998,7.1300001,2.8299999,5.29,8.2200003,2.49,3.3399999,3.97,1.8,4.4899998,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,10.50466,.029584207,.02420526,.037652627,.01613684,.010757893,.0026894733,.018826313,.010757893,.021515787,.02420526,.0026894733,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,91,3.3099999,4.8099999,6.8800001,2.8299999,5.29,8.1400003,2.6500001,3.3399999,3.97,1.8099999,5.29,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,10.53845,.025006946,.041678242,.052792441,.030564046,.011114199,.0055570994,.0027785497,.008335649,.022228397,.033342596,.11669908,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,92,3.25,4.6900001,6.48,2.8299999,5.29,7.9899998,2.3299999,3.5699999,3.97,1.8200001,5.3600001,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,10.6578,.037848204,.030278563,.020185709,.025232136,.010092854,.0025232136,.020185709,.0025232136,.022708923,.020185709,.047941059,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,93,3.3199999,4.9400001,7.0500002,3.1700001,5.29,8.1899996,2.9100001,3.3399999,3.97,1.85,4.4899998,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,10.36719,.046143383,.02914319,.017000195,.021857392,.026714591,.0097143967,.0097143967,.0048571983,.0097143967,.041286185,.0024285992,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,94,3.3399999,4.8800001,7.1900001,2.8299999,5.29,7.9899998,2.71,3.3399999,3.97,1.86,5.23,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,10.74452,.037817668,.027732957,.035296492,.020169424,.01260589,.0075635337,.015127067,.005042356,.010084712,.063029446,.093283579,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,95,3.3599999,5.02,6.9299998,3.1700001,5.29,8.3900003,2.9100001,3.3399999,3.97,1.84,4.4899998,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,10.38347,.050089635,.03163556,.0052725929,.034271855,.0026362964,.0052725929,.010545186,.013181482,.023726668,.028999262,.0026362964,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,97,3.3800001,4.6999998,6.6999998,2.8299999,5.29,7.9899998,2.9100001,3.3399999,3.97,1.78,4.4899998,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,10.48375,.034894049,.031721864,.031721864,.022205304,.031721864,.015860932,.012688745,.012688745,.022205304,.04123842,.0031721862,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,98,3.3299999,4.5999999,6.5700002,2.8299999,5.29,8.0500002,2.52,2.9400001,3.73,1.77,5.2399998,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,10.5736,.033829499,.061508182,.044593431,.029216386,.012301636,.0076885228,.0092262272,.01691475,.024603272,.055357363,.084573746,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,100,3.3399999,4.98,6.7800002,3.1700001,5.29,8.0900002,2.5899999,3.3199999,3.97,1.77,5.27,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,10.03658,.05847029,.028445005,.061630849,.018963337,.0094816685,.012642225,.014222503,.015802782,.023704171,.018963337,.025284451,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,102,3.3499999,4.6199999,6.5700002,2.8299999,5.29,8.29,2.71,2.9400001,3.73,1.77,5.2399998,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,10.49385,.028547389,.034557365,.030049883,.028547389,.012019953,.0015024941,.0045074825,.0075124707,.022537412,.060099766,.066109739,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,104,3.4100001,4.73,7.02,2.8299999,5.29,7.9899998,2.71,3.3399999,3.97,1.8200001,5.25,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,10.69885,.016770644,.050311934,.06037432,.057020191,.033541288,.016770644,.010062387,.010062387,.016770644,.053666063,.18112296,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,105,3.3,4.54,6.6599998,2.8299999,5.29,7.9899998,2.71,2.9400001,3.73,1.75,5.3000002,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,10.41439,.034624707,.040395491,.061555035,.032701112,.028853923,.0019235949,.011541569,.019235948,.017312353,.046166275,.10772131,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,106,3.3399999,4.8400002,6.3499999,2.8299999,5.29,7.9899998,2.3299999,3.3399999,3.97,1.79,4.4899998,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,10.50685,.055530876,.044424701,.037020583,.033318523,.022212351,.0074041169,.018510291,.0074041169,.014808234,.029616468,.0037020585,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9,107,3.28,4.75,6.7199998,2.8299999,5.29,7.9899998,2.71,3.3399999,3.97,1.84,4.4899998,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,10.82713,.023736568,.043157395,.045315266,.043157395,.012947218,.0043157395,.012947218,.0064736092,.012947218,.023736568,.0021578697,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,109,3.28,5.0100002,7.6100001,3.1700001,5.3000002,8.1400003,2.71,3.3399999,3.97,1.8200001,4.4899998,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,11.2332,.030703729,.04298522,.051172882,.032750644,.018422239,.022516068,.0061407457,.010234577,.03889139,.022516068,.0020469152,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,111,3.3499999,4.8400002,7.5,3.1700001,5.29,8.2200003,2.3299999,3.3399999,3.97,1.8200001,5.29,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,10.13828,.02710223,.010840892,.02710223,.0072272611,.0054204459,.0018068153,.0072272611,.0036136305,.010840892,.0054204459,.010840892,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,112,3.28,4.5900002,6.8200002,2.8299999,5.29,8.0799999,2.52,3.02,3.73,1.75,5.25,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,10.88266,.03737719,.049836252,.071194649,.030257724,.039157055,.012459063,.010679197,.019578528,.035597324,.039157055,.071194649,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,113,3.27,4.8400002,6.8099999,2.8299999,5.29,8.1199999,3.48,3.3399999,3.97,1.84,4.4899998,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,10.64766,.021180158,.036006268,.029652221,.016944127,.016944127,.019062143,.0042360318,.0042360318,.021180158,.031770237,.0021180159,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,114,3.3499999,4.54,6.6100001,2.8299999,5.29,8.29,2.6199999,2.99,3.73,1.74,4.4899998,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,10.34795,.051414736,.043122035,.021561017,.026536638,.021561017,.0016585399,.019902477,.019902477,.014926858,.028195176,.0016585399,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,116,3.3199999,4.8400002,6.9699998,2.8299999,5.29,8.0500002,2.9100001,3.5699999,3.97,1.78,5.27,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,10.69711,.014550958,.032012105,.02037134,.029101916,.029101916,.014550958,.0058203829,.0029101914,.017461149,.043652873,.08439555,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9,117,3.29,4.9299998,6.4000001,2.8299999,5.29,7.9899998,3.0999999,3.3399999,3.97,1.78,4.4899998,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,10.76096,.041504376,.031926442,.041504376,.051082306,.015963221,.0063852882,.019155866,.0095779328,.0063852882,.022348508,.0031926441,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,118,3.3199999,4.6900001,6.8499999,2.8299999,5.29,8.1400003,3.48,3.3399999,3.97,1.89,4.4899998,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,10.63236,.034805723,.018984938,.022149095,.028477408,.015820783,.012656625,.0063283127,.0063283127,.015820783,.022149095,.0031641563,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,119,3.1700001,4.9699998,6.6700001,2.8299999,5.29,8.0699997,3.1900001,3.3399999,3.97,1.78,4.4899998,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,10.75272,.016089242,.029496944,.029496944,.024133863,.013407702,.010726161,.010726161,.008044621,.010726161,.024133863,.0026815403,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
9,122,3.3,4.6199999,6.7600002,2.8299999,4.9899998,7.9899998,2.6199999,3.01,3.73,1.7,5.27,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,10.77505,.036805298,.069930069,.040485829,.036805298,.023923445,.018402649,.00736106,.00736106,.025763709,.064409278,.073610596,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
9,123,3.3099999,4.7800002,7.1700001,2.8299999,5.29,8.29,2.8199999,3.3399999,3.97,1.78,5.29,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,10.3341,.035371937,.044214919,.022991758,.030066146,.010611581,.0035371936,.012380177,.0070743873,.024760354,.026528953,.076049663,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
10,2,3.29,4.8499999,6.1500001,3.03,5.29,8.3900003,2.79,3.3399999,3.97,1.6900001,5.2399998,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,10.55321,.026378265,.029675547,.065945663,.032972831,.0065945662,.0032972831,.016486416,.0032972831,.04286468,.029675547,.026378265,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,8,3.3,4.8200002,5.9400001,2.8299999,5.29,8.3599997,3.25,3.3399999,3.97,1.6900001,5.2600002,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,10.59701,.039243534,.033637315,.048587233,.024293616,.0056062192,.0056062192,.0093436986,.0074749589,.014949918,.024293616,.039243534,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,9,3.29,4.8699999,6.3800001,2.8299999,5.29,8.3900003,2.71,3.3399999,3.97,1.6900001,4.4899998,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,10.78715,.025326714,.050653428,.03292473,.020261372,.017728699,.0025326714,.015196029,.012663357,.0075980145,.027859386,.0025326714,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,14,3.29,4.8800001,6.1900001,3.0599999,5.29,8.3900003,3.48,3.3399999,3.97,1.6900001,5.0900002,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,11.04393,.032586027,.068430655,.061913453,.035844631,.029327424,.0097758081,.0032586027,.016293013,.032586027,.022810219,.0032586027,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,18,3.29,4.9000001,6.1399999,2.8299999,5.29,8.3599997,2.5599999,3.3399999,3.97,1.6900001,4.4899998,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,10.39198,.051296782,.055400524,.053348653,.036933683,.020518713,.0061556138,.010259356,.0082074851,.012311228,.03282994,.0020518713,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,21,3.29,4.8099999,5.7800002,2.8299999,5.29,8.29,2.9100001,3.3399999,3.97,1.65,5.3299999,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,10.71619,.04916421,.037596159,.060732257,.043380182,.017352074,.0028920122,.0057840245,.0057840245,.017352074,.052056219,.014460062,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,28,3.3199999,4.8000002,5.5900002,2.8299999,5.29,8.3900003,3.0999999,3.3399999,3.97,1.6900001,5.0900002,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,10.79853,.021634094,.043268189,.050479557,.046873875,.010817047,.0036056826,.010817047,.010817047,.0036056826,.021634094,.014422731,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,32,3.3,4.96,6.3400002,3.0699999,5.29,8.3900003,2.9100001,3.3399999,3.97,1.6900001,4.4899998,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,10.67447,.017593862,.04750343,.045744043,.015834477,.017593862,.0017593863,.0070375451,.0087969312,.021112636,.01935325,.0017593863,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,40,3.22,4.9400001,5.9000001,2.8299999,5.29,8.29,2.9100001,3.3399999,3.8199999,1.64,5.27,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,10.55025,.021296734,.040227164,.044959772,.028395645,.021296734,.0023663039,.014197823,.0070989113,.018930431,.05442499,.042593468,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,44,3.23,4.9400001,6.0100002,2.8299999,5.29,8.3599997,2.9100001,3.3399999,3.97,1.6900001,5.25,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,10.86916,.011450163,.017175244,.057250816,.014312704,.025762867,.0085876221,.017175244,.0057250815,.0028625408,.017175244,.051525734,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,45,3.29,5,6.0900002,2.8299999,5.29,8.29,3.0999999,3.3399999,3.97,1.6900001,5.2399998,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,10.74538,.020681098,.031021645,.037915345,.034468494,.024127947,.017234247,.010340549,.0068936991,.017234247,.031021645,.037915345,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,47,3.3499999,4.8099999,6.6300001,2.8299999,5.29,8.2200003,2.71,3.3399999,3.97,1.6900001,5.3600001,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,10.63533,.029821815,.026094088,.026094088,.029821815,.0074554537,.0037277269,.011183181,.014910907,.018638635,.029821815,.022366362,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,48,3.4100001,4.8400002,6.0700002,2.8299999,5.29,8.2200003,2.49,3.3399999,3.97,1.6900001,5.2399998,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,10.75603,.023351755,.058379389,.05059547,.023351755,.011675877,.0038919593,.027243715,.011675877,.023351755,.05448743,.031135675,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,49,3.26,4.79,5.8600001,2.8299999,5.29,8.2200003,2.3299999,3.3399999,4.0100002,1.6900001,5.29,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,10.80675,.034182191,.021363869,.025636643,.034182191,.012818322,.0042727739,.0085455477,.0042727739,.0042727739,.042727739,.017091095,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10,50,3.25,4.6300001,6.02,2.8299999,5.29,8.3900003,2.71,3.3399999,3.97,1.6900001,4.4899998,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,10.58931,.034997668,.038886297,.062218074,.023331778,.019443149,.0038886296,.011665889,.011665889,.0077772592,.050552186,.0038886296,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,51,3.21,4.75,6.0100002,2.8299999,5.29,8.3199997,2.9100001,3.3399999,3.97,1.6900001,4.4899998,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,10.62084,.028571429,.028571429,.054285713,.011428571,.022857143,.0085714282,.0057142857,.017142856,.028571429,.028571429,.0028571428,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,52,3.3199999,4.8000002,6.3499999,3.0699999,5.29,8.3900003,2.3299999,3.3399999,3.97,1.6900001,5.0900002,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,11.05102,.021048201,.039465375,.04735845,.018417176,.013155125,.0078930752,.0026310252,.013155125,.018417176,.031572301,.018417176,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10,53,3.3499999,4.8800001,5.9699998,3.01,5.29,8.2200003,3.48,3.5699999,3.97,1.91,5.2600002,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,.022318581,.038260426,.060579009,.028695319,.012753475,.0031883689,.0063767377,.0031883689,.015941843,.0031883689,.022318581,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,54,3.27,4.9400001,6.3200002,2.8299999,5.29,8.3699999,2.9100001,3.3399999,3.97,1.6900001,5.1999998,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,10.9109,.016282402,.035821285,.048847206,.022795362,.022795362,.016282402,.0065129609,.0032564804,.013025922,.035821285,.022795362,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,56,3.29,4.75,6.2199998,2.8299999,5.29,8.3599997,3.0999999,3.3399999,3.97,1.6900001,5.3299999,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,10.83183,.026307136,.042749096,.052614272,.026307136,.013153568,.0098651759,.019730352,.006576784,.026307136,.006576784,.03288392,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
10,59,3.29,4.8000002,6.0100002,2.8299999,5.29,8.29,3.48,3.3399999,3.97,1.64,4.4899998,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,10.71504,.028242605,.042363904,.060015533,.042363904,.0070606512,.0035303256,.0070606512,.010590976,.024712278,.049424555,.0035303256,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
10,62,3.28,5.0100002,6.1599998,3.02,5.29,8.3900003,3.02,3.3399999,3.97,1.6900001,5.1500001,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,11.2362,.04162664,.035222542,.057636887,.035222542,.0096061481,.0064040986,.016010247,.019212296,.032020494,.035222542,.022414345,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
